pergunta,resposta
Pergunta: Qual é a decisão tomada pela Câmara de Ensino de Graduação da Universidade Federal do Amazonas em relação à inclusão de disciplinas em turmas de alunos já graduados oficialmente matriculados?,"
Resposta: A decisão da Câmara de Ensino de Graduação proíbe a inclusão de disciplinas em turmas de alunos já graduados oficialmente matriculados, considerando nula qualquer inclusão e trabalhos acadêmicos realizados fora dos procedimentos estabelecidos pela legislação da universidade. Além disso, determina que o aluno poderá recorrer apenas em caso de erro institucional comprovado."
Pergunta: Qual é o órgão responsável por aprovar a média final mínima para obtenção de aprovação dos discentes da Universidade Federal do Amazonas?,"
Resposta: O Conselho de Ensino, Pesquisa e Extensão (CONSEPE) é o órgão responsável por aprovar a média final mínima para que os discentes possam ser aprovados na Universidade Federal do Amazonas."
Pergunta: Qual é o objetivo da resolução mencionada no texto em relação aos tempos dos cursos de graduação na Universidade Federal do Amazonas?,"
Resposta: O objetivo da resolução é padronizar os mecanismos de mensuração do tempo dos cursos de graduação na universidade, estabelecendo tempos mínimos e máximos para a duração dos mesmos, conforme as orientações contidas na resolução."
Pergunta: Qual a legislação que regulamenta o calendário acadêmico da graduação na Universidade Federal do Amazonas?,"
Resposta: O calendário acadêmico da graduação na UFAM é regulamentado pelas resoluções e portarias específicas, tais como Resolução nº X e Portaria nº Y, que estabelecem o início e término das aulas, datas de provas finais, registro de conclusão do curso e outras atividades relacionadas ao ambiente acadêmico."
"Pergunta: Qual órgão da Universidade Federal do Amazonas é responsável por estabelecer normas e diretrizes para o ensino, pesquisa e extensão?","
Resposta: O Conselho de Ensino, Pesquisa e Extensão (CEPE) é o órgão da Universidade Federal do Amazonas responsável por estabelecer normas e diretrizes para o ensino, pesquisa e extensão."
Pergunta: Qual é o órgão responsável por regulamentar e fiscalizar a legislação na Universidade Federal do Amazonas?,"
Resposta: O órgão responsável por regulamentar e fiscalizar a legislação na Universidade Federal do Amazonas é a Procuradoria Jurídica da instituição, que atua assegurando o cumprimento das leis e normas internas, bem como representando juridicamente a universidade em questões legais."
Pergunta: Qual é o órgão responsável por aprovar o calendário acadêmico da Universidade Federal do Amazonas?,"
Resposta: O calendário acadêmico da Universidade Federal do Amazonas é aprovado pelo Conselho de Ensino, Pesquisa e Extensão (CONSEPE), conforme estabelecido pela legislação interna da instituição."
Pergunta: Quais são as modalidades de trancamento de matrícula previstas na legislação da Universidade Federal do Amazonas?,"
Resposta: As modalidades de trancamento de matrícula na Universidade Federal do Amazonas são o trancamento total durante a realização do curso, não podendo exceder duas semestres letivos consecutivos, e o trancamento de disciplinas, limitado ao número correspondente aos primeiros períodos respectivos."
Pergunta: Quais são as responsabilidades do chefe acadêmico e do coordenador de curso na oferta de disciplinas em cada semestre na Universidade Federal do Amazonas?,"
Resposta: O chefe acadêmico é responsável pela supervisão da oferta de disciplinas, alocação de professores e liberação das disciplinas para matrícula. Já o coordenador de curso deve fazer a oferta das disciplinas obrigatórias e optativas, sugerindo dias, horários e nome dos professores, além de manter diálogo com o chefe acadêmico sobre eventuais alterações."
Qual é o procedimento necessário para uma empresa obter autorização da Agência Nacional de Aviação Civil para operar serviços de transporte aéreo regular? ,"
A empresa deverá comprovar perante a ANAC, na data da outorga da concessão, o primeiro aporte de capital social no valor de quarenta e quatro milhões de reais, sendo parcelado em duas etapas. Além disso, deverá apresentar prova de regularidade junto ao Instituto Nacional do Seguro Social (INSS) e ao Fundo de Garantia do Tempo de Serviço (FGTS), bem como cumprir requisitos estabelecidos pelo Código Brasileiro de Aeronáutica."
Qual é o órgão responsável por regulamentar o processo de exclusão e jubilação de discentes na Universidade Federal do Amazonas?,"
A Câmara de Ensino de Graduação é o órgão responsável por regulamentar o processo de exclusão e jubilação de discentes na Universidade Federal do Amazonas."
Qual é o objetivo da carta de serviços do usuário da Universidade Federal do Amazonas? ,"
A carta de serviços do usuário da Universidade Federal do Amazonas tem como objetivo informar os usuários sobre os serviços prestados pela instituição, formas de acesso, qualidade do atendimento e como solicitar esses serviços, seguindo as diretrizes estabelecidas na legislação vigente."
Pergunta: Quais são os procedimentos necessários para o credenciamento de oferta de cursos profissionais de nível desportivo de acordo com a legislação da Universidade Federal do Amazonas?,"
Resposta: Segundo a portaria em questão, os procedimentos para credenciamento de oferta de cursos profissionais de nível desportivo envolvem apresentar um protocolo geral ao Ministério do Desporto, atender aos requisitos estabelecidos pela lei, como idade mínima dos alunos e capacidade da mantenedora, além de contemplar diversos aspectos, como recursos materiais, equipe docente, métodos pedagógicos, entre outros. Após análise e aprovação do projeto pelo Ministério do Desporto, é concedido o credenciamento para oferecimento dos cursos."
Pergunta: Qual a principal finalidade da resolução mencionada relacionada ao uso do nome social na Universidade Federal do Amazonas?,"
Resposta: A principal finalidade da resolução é garantir o respeito, dignidade e igualdade de tratamento às pessoas transgêneros que fazem parte da comunidade acadêmica da Universidade Federal do Amazonas, assegurando o uso do nome social em diversos registros e procedimentos da instituição."
Pergunta: O que a Resolução mencionada estabelece em relação à média final dos discentes da Universidade Federal do Amazonas?,"
Resposta: A Resolução estabelece que para obter média final superior, o discente precisa alcançar uma média mínima de 5,0 (cinco) e realizar prova final. A disciplina pode ser revidada com suspensão de prova final, resguardando-se a realização desta em dupla chance."
Qual é a finalidade da autorização concedida pela Agência Nacional de Aviação Civil à empresa VRG Linhas Aéreas SA? ,"
A autorização concedida tem como finalidade permitir o funcionamento jurídico da empresa para prestação de serviços de transporte aéreo regular de passageiros, carga e mala postal, pelo prazo de doze meses, com a condição de cumprir diversas obrigações financeiras e legais estabelecidas."
Pergunta: Como a Resolução nº X regulamenta o processo de matrícula de disciplinas em cada semestre na Universidade Federal do Amazonas?,"
Resposta: A Resolução estabelece que os discentes devem efetuar a matrícula de disciplinas obrigatórias e/ou optativas dentro dos prazos definidos no calendário acadêmico, podendo realizar até três solicitações de matrícula. Os alunos podem escolher disciplinas conforme o currículo do curso e, em caso de conflito horário, é necessário seguir critérios específicos para seleção."
Pergunta: Qual é o objetivo principal da lei mencionada no texto?,"
Resposta: O principal objetivo da lei é estabelecer normas gerais e critérios básicos para promover a acessibilidade de pessoas portadoras de deficiência ou com mobilidade reduzida, eliminando barreiras arquitetônicas e obstáculos em vias públicas, espaços urbanos, edificações, meios de transporte e sistemas de comunicação."
Pergunta: Qual é o objetivo principal da resolução mencionada no texto em relação aos tempos dos cursos de graduação da Universidade Federal do Amazonas?,"
Resposta: O objetivo principal da resolução é padronizar os mecanismos de mensuração dos tempos dos cursos de graduação da Universidade Federal do Amazonas, estabelecendo tempos mínimos e máximos de duração para os mesmos, conforme orientações contidas na resolução."
